"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.350719610E-1,3.154905081E0,9.539098740E-1,-1.222819686E-1,3.298230282E0
9.431610370E-1,3.307576180E0,9.429979324E-1,-1.818611026E-1,3.444180417E0
9.517124000E-1,3.020631552E0,8.669738770E-1,-2.769049704E-1,3.154763864E0
9.598991530E-1,2.887715340E0,7.793836594E-1,-6.043243408E-1,3.051482702E0
9.681729770E-1,3.001839638E0,4.420089722E-1,-8.237450719E-1,3.144037068E0
9.763171530E-1,2.497796297E0,1.938791275E-1,-9.364075661E-1,2.674590546E0
9.845796310E-1,2.057031870E0,1.830577850E-1,-9.523614645E-1,2.274177351E0
9.927955540E-1,1.859809518E0,2.556962967E-1,-8.036819696E-1,2.042101062E0
1.000798537E0,1.843391061E0,3.590068817E-1,-5.528308749E-1,1.957702357E0
1.008785922E0,1.857365012E0,5.027780533E-1,-2.535655797E-1,1.940846739E0
1.016950114E0,1.876101375E0,5.556621552E-1,-1.576659977E-1,1.963001621E0
1.025489691E0,1.737961769E0,7.048950195E-1,-7.468613982E-2,1.876956611E0
1.033867900E0,1.613978744E0,5.869617462E-1,-7.591712475E-2,1.719073845E0
1.042092845E0,1.219077110E0,5.729055405E-1,-8.495616913E-2,1.349661924E0
1.050338576E0,1.120992184E0,5.733213425E-1,-4.840788543E-1,1.348945208E0
1.058489960E0,1.377076626E0,6.384115219E-1,-6.112655401E-1,1.636323582E0
1.066767823E0,1.374459505E0,7.187166214E-1,-3.825094104E-1,1.597499910E0
1.074977746E0,1.388461113E0,6.849889755E-1,-7.426235080E-2,1.550015824E0
1.082822230E0,1.355323792E0,7.866134644E-1,-5.169394612E-2,1.567908029E0
1.090961768E0,1.237547398E0,7.883672714E-1,1.025825739E-3,1.467326674E0
1.099145345E0,9.713428020E-1,8.391523361E-1,1.126852930E-1,1.288557898E0
1.107498499E0,8.006212711E-1,8.253965378E-1,2.412111461E-1,1.174928373E0
1.116048861E0,7.099118233E-1,7.346916199E-1,4.910159111E-1,1.133509240E0
1.124280460E0,7.635405064E-1,6.435508728E-1,6.826906204E-1,1.209635612E0
1.132511153E0,1.029259443E0,4.984598160E-1,8.173123598E-1,1.405644579E0
1.140701230E0,1.255395174E0,4.391717911E-1,8.967115879E-1,1.604051301E0
1.148949169E0,1.363789558E0,4.085159302E-1,9.684796929E-1,1.721847885E0
1.157167169E0,1.425167322E0,4.571485519E-1,1.040852308E0,1.823035990E0
1.165107883E0,1.444790840E0,4.846467972E-1,1.091966391E0,1.874751634E0
1.173175614E0,1.400580645E0,5.506277084E-1,1.095202327E0,1.861259023E0
1.181320460E0,1.338155508E0,6.624288559E-1,1.071167946E0,1.837626981E0
1.189715230E0,1.321473598E0,7.096014023E-1,1.031282544E0,1.820266548E0
1.198242361E0,1.252592325E0,7.664670944E-1,9.686176777E-1,1.759170130E0
1.206459922E0,1.160203457E0,8.257999420E-1,9.069231749E-1,1.688350453E0
1.214700845E0,1.111921549E0,8.315601349E-1,8.596949577E-1,1.633075996E0
1.222877383E0,1.103384256E0,8.246593475E-1,8.540507555E-1,1.620778378E0
1.231140784E0,1.093845844E0,8.073596954E-1,8.816501498E-1,1.620381250E0
1.239351438E0,1.093122482E0,7.677078247E-1,8.915174603E-1,1.605956241E0
1.247271768E0,1.152206182E0,7.323207855E-1,9.771084785E-1,1.678872776E0
1.255405191E0,1.165600300E0,6.436729431E-1,1.047234774E0,1.694001059E0
1.263558229E0,1.193759918E0,6.049776077E-1,1.123567939E0,1.747416825E0
1.272017960E0,1.088221550E0,5.732774734E-1,1.173959017E0,1.700309671E0
1.280405322E0,9.355676174E-1,6.110095978E-1,1.174557567E0,1.621173949E0
1.288222768E0,7.814257145E-1,6.537761688E-1,1.101069808E0,1.500134710E0
1.296373306E0,6.313812733E-1,6.436901093E-1,9.888859391E-1,1.338235655E0
1.304698037E0,4.832696915E-1,6.189603806E-1,8.305699825E-1,1.143025828E0
1.313313437E0,4.325268269E-1,6.274213791E-1,6.841139197E-1,1.024084419E0
1.321533053E0,4.460101128E-1,6.117773056E-1,5.830354691E-1,9.555767110E-1
1.329787153E0,5.115439892E-1,5.098800659E-1,5.250333548E-1,8.929249454E-1
1.337990383E0,5.532081127E-1,4.512863159E-1,4.122223854E-1,8.243942321E-1
1.346180537E0,6.075060368E-1,3.714780807E-1,2.787602544E-1,7.647004829E-1
1.354425591E0,6.742892265E-1,3.206996918E-1,1.701631099E-1,7.658131216E-1
1.362637129E0,6.611318588E-1,4.333486557E-1,3.038579226E-2,7.910813413E-1
1.370395883E0,6.234982014E-1,5.276908875E-1,-1.440735459E-1,8.294364752E-1
1.378616922E0,5.433652401E-1,6.224794388E-1,-2.727975547E-1,8.701407597E-1
1.386885037E0,5.482735634E-1,6.220197678E-1,-3.143921494E-1,8.867665507E-1
1.395143652E0,5.344655514E-1,6.123762131E-1,-3.443535268E-1,8.827442457E-1
1.403718283E0,4.702334404E-1,5.934009552E-1,-3.829752207E-1,8.484775788E-1
1.411975168E0,4.891853333E-1,5.457811356E-1,-3.991407752E-1,8.345613798E-1
1.420185898E0,5.686755180E-1,5.266504288E-1,-4.570826888E-1,8.998205951E-1
1.428357768E0,5.730752945E-1,5.913295746E-1,-5.098556876E-1,9.685240220E-1
1.436605898E0,5.745477676E-1,6.034650803E-1,-5.787292719E-1,1.014496333E0
1.444817975E0,4.850070477E-1,6.015567780E-1,-6.121779680E-1,9.858317594E-1
1.452567345E0,4.116687775E-1,6.238784790E-1,-6.868044734E-1,1.015084195E0
1.460770883E0,3.570628166E-1,6.484823227E-1,-7.761363983E-1,1.072572089E0
1.468968037E0,4.510848522E-1,6.638250351E-1,-8.990788460E-1,1.205190438E0
1.477696898E0,4.345109463E-1,6.863212585E-1,-9.607493877E-1,1.258124008E0
1.485914090E0,3.815145493E-1,7.242708206E-1,-1.040408134E0,1.323846917E0
1.494174667E0,5.031261444E-1,7.167119980E-1,-1.118383884E0,1.420420543E0
1.502374806E0,3.458449841E-1,7.504835129E-1,-1.191659570E0,1.450133368E0
1.510566999E0,3.830091953E-1,7.247915268E-1,-1.296520472E0,1.533943980E0
1.518812706E0,3.410649300E-1,6.705121994E-1,-1.398849726E0,1.588298603E0
1.527025398E0,3.683030605E-1,5.972700119E-1,-1.569693208E0,1.719393898E0
1.535005460E0,4.812166691E-1,5.215682983E-1,-1.700920820E0,1.843023225E0
1.542905345E0,5.654311180E-1,4.986562729E-1,-1.811811447E0,1.962404430E0
1.551211960E0,6.654617786E-1,4.132299423E-1,-1.906714559E0,2.061348775E0
1.559509729E0,5.027763844E-1,4.530601501E-1,-1.917754412E0,2.033673911E0
1.568104282E0,4.313645363E-1,4.859895706E-1,-1.938018680E0,2.044059106E0
1.576363475E0,4.635126591E-1,5.222072601E-1,-2.014040470E0,2.131643362E0
1.584575052E0,4.162716866E-1,6.124382019E-1,-2.130773544E0,2.255783360E0
