"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.408901150E-1,-2.831597090E0,-1.797415733E0,3.664332628E-1,3.373858138E0
9.490201530E-1,-3.573680401E0,-2.033787251E0,-4.741238356E-1,4.139115316E0
9.576388840E-1,-3.646618128E0,-2.037385464E0,-5.929127336E-1,4.219041219E0
9.657735380E-1,-3.936232328E0,-1.934179306E0,-6.817810535E-1,4.438445667E0
9.741950270E-1,-3.947098494E0,-1.852640629E0,-5.628443360E-1,4.396436917E0
9.823966920E-1,-2.948835373E0,-1.787018299E0,-8.956748247E-2,3.449215388E0
9.902984220E-1,-2.335548401E0,-1.520760536E0,-4.749304056E-2,2.787427942E0
9.982941920E-1,-2.210889339E0,-4.913825989E-1,-6.009142399E-1,2.343200046E0
1.006418115E0,-8.300490379E-1,3.595237732E-1,-5.952519774E-1,1.082849789E0
1.014828961E0,-2.099323273E-2,9.589872360E-1,-2.577273846E-1,9.932374537E-1
1.023001922E0,3.110928535E-1,1.479615211E0,2.418085337E-1,1.531179710E0
1.031102999E0,5.913901329E-1,1.841588020E0,5.682395101E-1,2.015957556E0
1.039695384E0,8.979420662E-1,2.097403526E0,6.071551442E-1,2.360940252E0
1.047963845E0,8.821740150E-1,2.160409451E0,3.970236778E-1,2.367113810E0
1.056211115E0,1.934539795E0,1.740198612E0,-2.114349604E-1,2.610639801E0
1.064472268E0,3.210252285E0,1.295156956E0,-4.022668600E-1,3.484963400E0
1.072316538E0,4.751987457E0,1.624217033E0,-6.293026209E-1,5.061174523E0
1.080222538E0,5.936586857E0,1.783228874E0,-5.111379623E-1,6.219664842E0
1.088455345E0,5.658322334E0,2.228476048E0,-1.608033180E-1,6.083467337E0
1.096882153E0,6.074378014E0,2.234166145E0,7.048580647E-1,6.510483201E0
1.105110961E0,5.357494354E0,2.414579391E0,2.500439167E0,6.386324093E0
1.113394615E0,4.416619301E0,2.635063171E0,3.742587328E0,6.360585183E0
1.121823538E0,3.232226372E0,2.968395710E0,5.007557869E0,6.658400425E0
1.130124191E0,2.464300156E0,3.187646866E0,5.767423630E0,7.035413501E0
1.138364103E0,1.894539356E0,3.171847820E0,6.070684910E0,7.106554245E0
1.146546153E0,1.991149902E0,3.023328304E0,5.800310135E0,6.837308654E0
1.154452422E0,2.761377096E0,3.217913151E0,5.210850239E0,6.718119434E0
1.162307461E0,3.787500620E0,4.046751976E0,4.279879093E0,7.002765707E0
1.170591576E0,4.476483345E0,5.555580139E0,3.579169035E0,7.982094011E0
1.179178307E0,6.334272861E0,7.200257301E0,4.703085423E0,1.068109219E1
1.187140461E0,8.855173111E0,6.955513000E0,5.258545876E0,1.242761267E1
1.195269999E0,9.756803513E0,1.994867802E0,3.288932323E0,1.048769699E1
1.203956999E0,7.601533413E0,-2.324028015E-1,5.944765091E0,9.652852080E0
1.212157961E0,2.987428665E0,-1.643786430E0,4.864295483E0,5.940381671E0
1.220446526E0,-1.487690449E0,-1.162580490E0,-6.339976788E-1,1.991675005E0
1.228658653E0,-3.303008318E0,1.938366890E-1,-6.301436424E0,7.117270377E0
1.236456345E0,-3.436712503E0,4.532885551E-1,-9.503366470E0,1.011585081E1
1.244376538E0,-2.591710329E0,-1.673808098E-1,-1.000410843E1,1.033572272E1
1.252745038E0,-9.766249657E-1,-1.109690189E0,-8.216331482E0,8.348252012E0
1.261192345E0,6.257305145E-1,-1.388901234E0,-5.706017017E0,5.905862809E0
1.269219884E0,1.543955803E-1,4.477076530E-1,-3.577588558E0,3.608797588E0
1.277320114E0,-5.814852715E-1,1.938741207E0,-1.555717945E0,2.552861319E0
1.285990345E0,-2.326255798E0,1.969976902E0,-2.870814800E-1,3.061811688E0
