"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.661849833E0,7.200626221E0,2.205064545E0,1.336121521E0,7.648303625E0
7.671919833E0,8.111033020E0,2.005828857E0,2.049537964E0,8.603069913E0
7.681989833E0,8.896749115E0,1.740730133E0,2.851719818E0,9.503398978E0
7.692059833E0,9.406888275E0,1.629810791E0,3.535198517E0,1.018054315E1
7.702130833E0,9.921518097E0,1.544488220E0,3.909869385E0,1.077539066E1
7.712200833E0,1.027508286E1,1.441951447E0,3.672612762E0,1.100657241E1
7.722270875E0,1.067295547E1,1.281335449E0,3.305875397E0,1.124644883E1
7.732340875E0,1.110825027E1,1.085841980E0,3.016227722E0,1.156157025E1
7.742411875E0,1.135673355E1,7.957452393E-1,2.720592499E0,1.170513695E1
7.752481875E0,1.157078842E1,4.073030090E-1,2.577789459E0,1.186145181E1
7.762551875E0,1.182525925E1,-8.382568359E-3,2.667153625E0,1.212231558E1
7.772621875E0,1.207104813E1,-3.459306335E-1,2.872975616E0,1.241305199E1
7.782691875E0,1.217597992E1,-6.360273743E-1,3.255130920E0,1.261962341E1
7.792762875E0,1.205772583E1,-9.048683167E-1,3.577859802E0,1.260986200E1
7.802832875E0,1.185714294E1,-9.476792908E-1,3.827241211E0,1.249550760E1
7.812902875E0,1.156135803E1,-6.358776855E-1,4.047133942E0,1.226575041E1
7.822972875E0,1.122845032E1,-1.977388000E-1,3.952830048E0,1.190554755E1
7.833042875E0,1.089763824E1,1.017883301E-1,3.573967896E0,1.146918161E1
7.843113875E0,1.076351715E1,2.597099304E-1,2.977757721E0,1.117084561E1
7.853183875E0,1.111812973E1,3.501219177E-1,2.317331085E0,1.136245649E1
7.863253875E0,1.205967178E1,1.008901978E-1,1.813329163E0,1.219565599E1
7.873323875E0,1.338037537E1,-2.713856506E-1,1.627116394E0,1.348167656E1
7.883393875E0,1.449929855E1,-3.360511780E-1,1.863774261E0,1.462245682E1
7.893464875E0,1.506197845E1,-1.658551025E-1,2.342029724E0,1.524387766E1
7.903534875E0,1.483594849E1,-3.742218018E-3,2.830314331E0,1.510351154E1
7.913604875E0,1.380788635E1,-1.589694214E-1,3.270099792E0,1.419072054E1
7.923674875E0,1.246936981E1,-7.150630188E-1,3.297343140E0,1.291777730E1
7.933745875E0,1.137679184E1,-1.212628326E0,2.937192078E0,1.181223761E1
7.943815875E0,1.053120026E1,-1.518891449E0,2.570604401E0,1.094628782E1
7.953885875E0,1.006746460E1,-1.772913208E0,2.142344971E0,1.044445818E1
7.963955875E0,9.971963196E0,-1.974843292E0,1.640887756E0,1.029721169E1
7.974025875E0,1.009291168E1,-2.061063995E0,1.075812836E0,1.035723053E1
7.984096875E0,1.021026764E1,-1.872007141E0,6.336323547E-1,1.039978202E1
7.994166875E0,1.006881180E1,-1.458417206E0,4.237687683E-1,1.018270749E1
8.004236875E0,9.611363068E0,-9.505233765E-1,3.149450684E-1,9.663383729E0
8.014306875E0,9.125323792E0,-7.122189331E-1,1.652563477E-1,9.154567154E0
8.024376875E0,8.516090698E0,-6.527925110E-1,7.753875732E-2,8.541425590E0
8.034447875E0,7.825876007E0,-5.879772949E-1,1.663041687E-1,7.849694876E0
8.044517875E0,7.303462372E0,-6.544390869E-1,5.776487732E-1,7.355442287E0
8.054587875E0,6.904841309E0,-6.866221619E-1,1.261277161E0,7.052595520E0
8.064657875E0,6.448889465E0,-3.941304016E-1,2.006577301E0,6.765343049E0
8.074728875E0,6.115832062E0,-2.829116821E-2,2.519261169E0,6.614444726E0
8.084798875E0,5.961053925E0,8.592132568E-2,2.696941681E0,6.543320319E0
8.094868875E0,6.025569763E0,8.831634521E-3,2.675835571E0,6.593001211E0
8.104938875E0,6.353388062E0,1.071771240E-1,2.744692383E0,6.921731219E0
8.115008875E0,6.594985657E0,4.601431274E-1,2.890638885E0,7.215355894E0
8.125079875E0,6.677913208E0,8.915460205E-1,2.699037323E0,7.257698092E0
8.135149875E0,6.527026978E0,1.049317932E0,2.186952209E0,6.963182409E0
8.145219875E0,6.192023621E0,9.620494080E-1,1.724863129E0,6.499372923E0
8.155289875E0,5.936504974E0,8.722361755E-1,1.364861755E0,6.153514026E0
8.165359875E0,5.765710144E0,8.791218567E-1,1.167871399E0,5.948125109E0
8.175430875E0,5.708229675E0,9.394464111E-1,1.018182678E0,5.873937483E0
8.185500875E0,5.878575439E0,1.025367737E0,1.002315674E0,6.050922649E0
8.195570875E0,6.281088409E0,1.087638245E0,1.229842529E0,6.492113770E0
8.205640875E0,6.772815857E0,1.119671631E0,1.419647827E0,7.009999939E0
8.215710875E0,7.320377197E0,1.291963348E0,1.499731293E0,7.583289890E0
8.225781875E0,7.945926361E0,1.474583588E0,1.516047363E0,8.222562989E0
8.235851875E0,8.529412994E0,1.497336273E0,1.438358917E0,8.778483828E0
8.245921875E0,8.944050751E0,1.315165100E0,1.328637085E0,9.137339852E0
8.255991875E0,9.262588348E0,1.142124939E0,1.273401947E0,9.419211475E0
8.266062875E0,9.605974274E0,1.074166260E0,1.379980316E0,9.763857873E0
8.276132875E0,9.909992065E0,1.093476105E0,1.628912659E0,1.010232593E1
8.286202875E0,1.020442978E1,1.188977509E0,2.002685394E0,1.046684305E1
8.296272875E0,1.049602341E1,1.322050781E0,2.470462646E0,1.086358648E1
8.306342875E0,1.073537567E1,1.422192535E0,2.952460327E0,1.122443515E1
8.316413875E0,1.095616653E1,1.430874481E0,3.277584229E0,1.152508331E1
8.326483875E0,1.119447098E1,1.346000977E0,3.410507812E0,1.177962065E1
8.336553875E0,1.141466309E1,1.264720001E0,3.383264465E0,1.197249049E1
8.346623875E0,1.158081757E1,1.285975800E0,3.198099518E0,1.208291810E1
8.356693875E0,1.181103882E1,1.334474945E0,2.957100677E0,1.224850627E1
8.366764875E0,1.215023346E1,1.165925446E0,2.889291687E0,1.254334731E1
8.376834875E0,1.269315445E1,8.452922058E-1,2.979104919E0,1.306544124E1
8.386904875E0,1.328397583E1,6.489006042E-1,3.217858429E0,1.368355578E1
8.396974875E0,1.375774063E1,5.331912231E-1,3.295397186E0,1.415695457E1
8.407044875E0,1.392239822E1,5.442681885E-1,3.437601471E0,1.435083635E1
8.417115875E0,1.365849701E1,6.200106812E-1,3.779041443E0,1.418520737E1
8.427185875E0,1.314132248E1,6.331832886E-1,4.083358612E0,1.377567041E1
8.437255875E0,1.242970230E1,4.665797424E-1,4.060755615E0,1.308453026E1
8.447325875E0,1.191462341E1,1.190025330E-1,3.778292999E0,1.249991643E1
8.457396875E0,1.178663956E1,-1.847158813E-1,3.482508087E0,1.229173928E1
8.467466875E0,1.204290665E1,-4.376898193E-1,3.265309753E0,1.248540831E1
8.477536875E0,1.246203506E1,-7.053332520E-1,3.322041779E0,1.291649235E1
8.487606875E0,1.256517059E1,-8.707392883E-1,3.465144196E0,1.306326618E1
8.497676875E0,1.213077393E1,-1.002914429E0,3.560645599E0,1.268225968E1
8.507747875E0,1.140029297E1,-1.219214630E0,3.436553650E0,1.196925499E1
8.517817875E0,1.054826477E1,-1.544039154E0,3.264261932E0,1.114923103E1
8.527887875E0,9.743987274E0,-1.697769470E0,3.126548309E0,1.037318724E1
8.537957875E0,9.105115814E0,-1.733694763E0,3.034938812E0,9.752932129E0
8.548027875E0,8.802145844E0,-1.900897064E0,2.817590790E0,9.435570940E0
8.558098875E0,8.997190247E0,-2.114353180E0,2.549348602E0,9.587444915E0
8.568168875E0,9.638456726E0,-2.080074463E0,2.376158752E0,1.014261743E1
8.578238875E0,1.030786469E1,-1.836680603E0,2.187850342E0,1.069636196E1
8.588308875E0,1.067235672E1,-1.544039154E0,1.981130219E0,1.096394691E1
8.598379875E0,1.051533325E1,-1.229243774E0,1.804946594E0,1.073969766E1
8.608449875E0,1.011252090E1,-9.304650879E-1,1.684147797E0,1.029393987E1
8.618519875E0,9.603429565E0,-6.406677246E-1,1.745071106E0,9.781696566E0
8.628589875E0,9.024732971E0,-4.366419983E-1,1.843566284E0,9.221453144E0
8.638659875E0,8.434959412E0,-3.713777161E-1,1.915566559E0,8.657705061E0
8.648730875E0,7.804620209E0,-2.508782959E-1,2.110760651E0,8.088902710E0
8.658800875E0,7.179220734E0,-6.765930176E-2,2.351909180E0,7.554949696E0
8.668870875E0,6.626420288E0,3.008743286E-2,2.615511017E0,7.123991084E0
8.678940875E0,6.272256775E0,1.210981750E-1,2.896027679E0,6.909619826E0
8.689010875E0,6.091732178E0,3.547622681E-1,3.200644226E0,6.890513816E0
8.699081875E0,6.098917236E0,6.310876465E-1,3.406316528E0,7.014132545E0
8.709151875E0,6.174809418E0,8.099656677E-1,3.345842285E0,7.069581057E0
8.719221875E0,6.223308563E0,8.957373047E-1,3.160677338E0,7.037172445E0
8.729291333E0,6.279292145E0,1.021026764E0,3.007096710E0,7.036663706E0
8.739361333E0,6.170318756E0,1.122815094E0,2.820135498E0,6.876533394E0
8.749432333E0,5.984555054E0,1.163530426E0,2.686313782E0,6.662205639E0
8.759502333E0,5.675747223E0,1.145268402E0,2.422113190E0,6.276334803E0
8.769572333E0,5.325475616E0,1.212328949E0,1.982028351E0,5.810238240E0
8.779642333E0,5.438490601E0,1.438358917E0,1.618135071E0,5.853581595E0
8.789712333E0,5.823190613E0,1.529818726E0,1.361867981E0,6.172890623E0
8.799783333E0,6.317013702E0,1.676663361E0,1.095871124E0,6.626974850E0
8.809853333E0,6.854845276E0,1.942510529E0,1.291663971E0,7.240900961E0
8.819923333E0,7.495213623E0,2.132764893E0,1.881138153E0,8.016582445E0
8.829993333E0,8.165519714E0,2.208058319E0,2.375859375E0,8.786122098E0
8.840064333E0,8.691525879E0,2.150877228E0,2.693947906E0,9.350200547E0
8.850134333E0,9.103169861E0,1.961670685E0,2.678829346E0,9.689787410E0
8.860204333E0,9.471254425E0,1.622476044E0,2.542163544E0,9.939803035E0
8.870274333E0,9.809101868E0,1.243314514E0,2.408192139E0,1.017662517E1
8.880344333E0,1.017000137E1,1.086440735E0,2.289488983E0,1.048098474E1
8.890415333E0,1.059526703E1,1.033899994E0,2.243085480E0,1.087934121E1
8.900485333E0,1.096395035E1,8.797206116E-1,2.230960693E0,1.122315915E1
8.910555333E0,1.115734818E1,6.406677246E-1,2.332449646E0,1.141653164E1
8.920625333E0,1.115525253E1,3.465293884E-1,2.637515259E0,1.146805251E1
8.930695333E0,1.114252899E1,9.505233765E-2,2.952909393E0,1.152756094E1
8.940766333E0,1.112456635E1,-2.749781799E-1,3.197650452E0,1.157827957E1
8.950836333E0,1.116767670E1,-6.560856628E-1,3.327280884E0,1.167125740E1
8.960906333E0,1.130613876E1,-8.821156311E-1,3.307671661E0,1.181302643E1
8.970976333E0,1.145687531E1,-9.154962158E-1,3.269650726E0,1.194942429E1
8.981046333E0,1.170386169E1,-7.556286621E-1,3.238964539E0,1.216726118E1
8.991117333E0,1.193797485E1,-6.487509155E-1,3.111429749E0,1.235383003E1
9.001187333E0,1.196611633E1,-7.923023987E-1,2.774929504E0,1.230918019E1
9.011257333E0,1.196342194E1,-9.819580078E-1,2.455942841E0,1.225232064E1
9.021327333E0,1.217777618E1,-1.010548553E0,2.325264587E0,1.243890255E1
9.031397333E0,1.259106674E1,-8.945397949E-1,2.523153076E0,1.287250809E1
9.041468333E0,1.288685165E1,-6.966513062E-1,2.988684998E0,1.324720750E1
9.051538333E0,1.292337570E1,-5.703140259E-1,3.478167114E0,1.339539264E1
9.061608333E0,1.272758286E1,-5.706134033E-1,3.893104248E0,1.332190773E1
9.071678333E0,1.243853394E1,-6.426136780E-1,4.198768616E0,1.314380982E1
9.081749333E0,1.201865707E1,-8.119116211E-1,4.293521576E0,1.278834023E1
9.091819333E0,1.157512939E1,-1.001118164E0,4.074227600E0,1.231199369E1
9.101889333E0,1.125419678E1,-1.098415833E0,3.414250031E0,1.181188240E1
9.111959333E0,1.111154343E1,-1.183738403E0,2.525398407E0,1.145623285E1
9.122029333E0,1.120045853E1,-1.183289337E0,1.730251923E0,1.139492065E1
9.132100333E0,1.143996048E1,-1.040186920E0,1.073268127E0,1.153718289E1
9.142170333E0,1.171523804E1,-7.020401001E-1,5.197192383E-1,1.174775598E1
9.152240333E0,1.180071030E1,-2.954855347E-1,1.127156067E-1,1.180494727E1
9.162310333E0,1.147139511E1,-6.691085815E-2,-1.474433899E-1,1.147253775E1
9.172380333E0,1.066442322E1,2.649490356E-2,-1.320254517E-1,1.066527333E1
9.182451333E0,9.742340698E0,-3.203338623E-2,2.646496582E-1,9.745987270E0
9.192521333E0,9.012757874E0,-1.646575928E-1,9.720785522E-1,9.066523773E0
9.202591333E0,8.537795563E0,-2.676434326E-1,1.747466125E0,8.718900386E0
9.212661333E0,8.348738708E0,-1.830693054E-1,2.414479065E0,8.692793656E0
9.222731333E0,8.246651001E0,1.764830017E-1,2.918331299E0,8.749574650E0
9.232802333E0,8.143814850E0,5.069956970E-1,2.970722351E0,8.683545142E0
9.242872333E0,7.925269318E0,6.996450806E-1,2.713407440E0,8.406067864E0
9.252942333E0,7.682773590E0,9.083111572E-1,2.294428711E0,8.069352037E0
9.263012333E0,7.328460388E0,1.085093536E0,1.889221344E0,7.645450734E0
9.273082333E0,6.853049011E0,1.173709259E0,1.553170166E0,7.124199024E0
9.283153333E0,6.291716309E0,1.214723969E0,1.380130005E0,6.554846090E0
9.293223333E0,5.616171112E0,1.219214630E0,1.357077942E0,5.905042152E0
9.303293333E0,4.952451324E0,1.224004669E0,1.382974091E0,5.285601090E0
9.313363333E0,4.398453369E0,1.189875641E0,1.443148956E0,4.779631261E0
9.323434333E0,4.008065186E0,1.140178986E0,1.401535492E0,4.396464078E0
9.333504333E0,3.841761017E0,1.075363770E0,1.332079926E0,4.205944826E0
9.343574333E0,3.898792419E0,1.086590424E0,1.241518250E0,4.233512566E0
9.353644333E0,4.198319550E0,1.125509491E0,1.022972717E0,4.465325502E0
9.363714333E0,4.728816376E0,1.229992218E0,7.764353943E-1,4.947467746E0
9.373785333E0,5.454207916E0,1.362167358E0,5.653742981E-1,5.650091327E0
9.383855333E0,6.336772614E0,1.544338531E0,4.640350342E-1,6.538730547E0
9.393925333E0,7.003037109E0,1.743723907E0,4.767585754E-1,7.232592935E0
9.403995333E0,7.455396423E0,1.814975739E0,5.219645691E-1,7.690872497E0
9.414065333E0,8.018675079E0,1.754351807E0,6.277944946E-1,8.232315969E0
9.424136333E0,8.576714630E0,1.580263824E0,9.184899902E-1,8.769315336E0
9.434206333E0,9.030870209E0,1.445693665E0,1.469643860E0,9.263179798E0
9.444276333E0,9.504036255E0,1.512305145E0,2.266586609E0,9.886919988E0
9.454346333E0,9.928254089E0,1.722019043E0,3.109034729E0,1.054522052E1
9.464416333E0,1.023391846E1,1.992805939E0,3.740571442E0,1.107683336E1
9.474487333E0,1.046922913E1,2.235451355E0,4.135001221E0,1.147607234E1
9.484557333E0,1.053793625E1,2.503843231E0,4.304897919E0,1.165544840E1
9.494627333E0,1.054437286E1,2.623145142E0,4.328399048E0,1.169614158E1
9.504697333E0,1.065978287E1,2.597847748E0,4.226910095E0,1.175782942E1
9.514768333E0,1.095856155E1,2.572999420E0,4.083059235E0,1.197421271E1
9.524838333E0,1.142963196E1,2.546205139E0,3.968697052E0,1.236406905E1
9.534908333E0,1.194231583E1,2.466421051E0,3.973337402E0,1.282534796E1
9.544978333E0,1.245694565E1,2.348316650E0,4.014202423E0,1.329676303E1
9.555048333E0,1.295002029E1,2.236349487E0,4.017645264E0,1.374211622E1
9.565119333E0,1.322799225E1,2.165846100E0,4.023632812E0,1.399500944E1
9.575189333E0,1.326975540E1,2.157912598E0,4.132456512E0,1.406485663E1
9.585259333E0,1.296708481E1,2.245929565E0,4.276307373E0,1.383749590E1
9.595329333E0,1.250424728E1,2.210603027E0,4.209845581E0,1.337780870E1
9.605399333E0,1.222223373E1,1.795516205E0,4.054917755E0,1.300189347E1
9.615470333E0,1.247805176E1,1.104253693E0,3.966451721E0,1.313978277E1
9.625540333E0,1.307665695E1,4.703219604E-1,4.003275146E0,1.368379961E1
9.635610333E0,1.353874603E1,-2.050735474E-2,4.133204956E0,1.415561542E1
9.645680333E0,1.349368973E1,-2.932402039E-1,4.249213715E0,1.414996359E1
9.655750333E0,1.271650589E1,-3.225791931E-1,4.259392548E0,1.341476814E1
9.665821333E0,1.131721573E1,-3.884422302E-1,4.143084412E0,1.205800181E1
9.675891333E0,9.799970856E0,-8.075706482E-1,3.898193665E0,1.057768940E1
9.685961333E0,8.593180389E0,-1.411564636E0,3.521427155E0,9.393386670E0
9.696031333E0,8.013735352E0,-1.821562042E0,3.305426331E0,8.857984296E0
9.706101333E0,7.973768463E0,-1.979633331E0,3.227438507E0,8.827020502E0
9.716172333E0,8.644972687E0,-2.060465240E0,3.280727692E0,9.473343863E0
9.726242708E0,9.691745911E0,-1.983225861E0,3.272195435E0,1.041971144E1
9.736312708E0,1.037297928E1,-1.653611298E0,3.130889282E0,1.096063854E1
9.746382708E0,1.066262695E1,-1.422641602E0,2.802172852E0,1.111610073E1
9.756452708E0,1.050874695E1,-1.324894867E0,2.249971161E0,1.082827221E1
9.766523708E0,9.780361633E0,-1.237476654E0,1.825903015E0,1.002600339E1
9.776593708E0,8.941655731E0,-1.151405640E0,1.812281342E0,9.195830894E0
9.786663708E0,8.224347382E0,-1.048719177E0,2.100881195E0,8.552976298E0
9.796733708E0,7.469467163E0,-9.526190186E-1,2.349663849E0,7.888050640E0
9.806803708E0,6.847061462E0,-8.623567200E-1,2.539469147E0,7.353557869E0
9.816874708E0,6.318660278E0,-6.782395935E-1,2.628384247E0,6.877054632E0
9.826944708E0,5.840554504E0,-5.092410278E-1,2.561922455E0,6.398034855E0
9.837014708E0,5.564378815E0,-3.721261597E-1,2.409239960E0,6.074967214E0
9.847084708E0,5.588778076E0,-1.678010559E-1,2.329755249E0,6.057256565E0
9.857155708E0,5.767805786E0,1.811233521E-1,2.358196106E0,6.233897507E0
9.867225708E0,5.959557037E0,5.240602112E-1,2.470462646E0,6.472568646E0
9.877295708E0,6.118376770E0,8.381071472E-1,2.574645996E0,6.690721926E0
9.887365708E0,6.104306030E0,1.100511475E0,2.477348328E0,6.679141588E0
9.897435708E0,5.991440735E0,1.216220856E0,2.257305908E0,6.517053415E0
9.907506708E0,5.922284546E0,1.274150391E0,2.032323761E0,6.389620750E0
9.917576708E0,5.949827271E0,1.396895142E0,1.857936401E0,6.387776472E0
9.927646708E0,6.116879883E0,1.571881256E0,1.840572510E0,6.578353696E0
9.937716708E0,6.329737244E0,1.720522156E0,1.904190216E0,6.830205739E0
9.947786708E0,6.619235229E0,1.815125427E0,1.932032318E0,7.130336894E0
9.957857708E0,6.978937225E0,1.840422821E0,2.002835083E0,7.490264970E0
9.967927708E0,7.506739655E0,1.880090332E0,2.107766876E0,8.020508781E0
9.977997708E0,7.914940796E0,2.026186523E0,2.233056335E0,8.469844168E0
9.988067708E0,8.262218628E0,2.102827148E0,2.387834473E0,8.853693700E0
9.998137708E0,8.654403076E0,2.004182281E0,2.639461212E0,9.267264683E0
1.000820871E1,9.124874725E0,1.956431580E0,2.879711609E0,9.766458019E0
1.001827871E1,9.723629608E0,2.017504578E0,3.056793365E0,1.039053816E1
1.002834871E1,1.023287064E1,2.158211975E0,3.274440765E0,1.095862595E1
1.003841871E1,1.063014450E1,2.268981628E0,3.474275208E0,1.141134689E1
1.004848871E1,1.096080688E1,2.252066803E0,3.633244629E0,1.176484420E1
1.005855971E1,1.109268265E1,2.067799988E0,3.667822723E0,1.186492009E1
1.006862971E1,1.109567642E1,1.793420563E0,3.728446655E0,1.184194693E1
1.007869971E1,1.122111557E1,1.443598022E0,3.922592926E0,1.197431189E1
1.008876971E1,1.151794830E1,1.195264435E0,4.199067993E0,1.231762811E1
1.009883971E1,1.182960022E1,9.604028320E-1,4.388424225E0,1.265385641E1
1.010891071E1,1.203557190E1,7.146139526E-1,4.393363953E0,1.283227614E1
1.011898071E1,1.232402206E1,4.459226990E-1,4.351451111E0,1.307728923E1
1.012905071E1,1.257774445E1,2.694396973E-1,4.397555237E0,1.332706814E1
1.013912071E1,1.273521698E1,2.486329651E-1,4.334835663E0,1.345504999E1
1.014919171E1,1.268581970E1,4.162843323E-1,4.027674408E0,1.331636119E1
1.015926171E1,1.246832199E1,7.593708801E-1,3.435805206E0,1.295532535E1
1.016933171E1,1.221250397E1,9.783654785E-1,2.706821136E0,1.254708463E1
1.017940171E1,1.210547653E1,8.491841125E-1,2.105970612E0,1.231660619E1
1.018947171E1,1.210263245E1,6.524931335E-1,1.866917725E0,1.226314973E1
1.019954271E1,1.227522354E1,5.680686951E-1,1.968855743E0,1.244508770E1
1.020961271E1,1.255693771E1,4.773573303E-1,2.403102722E0,1.279372727E1
1.021968271E1,1.272159531E1,2.968327332E-1,3.134631500E0,1.310545732E1
1.022975271E1,1.248912872E1,1.252894592E-1,3.864364014E0,1.307391842E1
1.023982271E1,1.189875641E1,2.619552612E-2,4.273163910E0,1.264282485E1
1.024989371E1,1.101664078E1,-8.367599487E-2,4.384981384E0,1.185754770E1
1.025996371E1,1.004471191E1,-2.911445618E-1,4.223766632E0,1.090051408E1
1.027003371E1,9.287736053E0,-5.375321960E-1,3.723357239E0,1.002069713E1
1.028010371E1,8.955876160E0,-9.533674622E-1,2.892884216E0,9.459672637E0
1.029017371E1,9.071585541E0,-1.630259857E0,1.993404694E0,9.430009210E0
1.030024471E1,9.449998627E0,-2.153272247E0,1.291065216E0,9.777827203E0
1.031031471E1,1.016266663E1,-2.154020691E0,8.804690552E-1,1.042568098E1
1.032038471E1,1.100197128E1,-1.698817291E0,7.418572998E-1,1.115704730E1
1.033045471E1,1.163380737E1,-1.116079102E0,6.888674927E-1,1.170750379E1
1.034052471E1,1.162662231E1,-7.150630188E-1,7.372169495E-1,1.167189575E1
1.035059571E1,1.102666992E1,-6.128256226E-1,9.047186279E-1,1.108068232E1
1.036066571E1,9.949360199E0,-6.435118103E-1,1.301693115E0,1.005476408E1
1.037073571E1,8.914113007E0,-6.665638733E-1,1.739083557E0,9.106598141E0
1.038080571E1,8.101752319E0,-6.626719666E-1,1.959125977E0,8.361560821E0
1.039087571E1,7.494315491E0,-5.878276062E-1,2.202819214E0,7.833435929E0
1.040094671E1,7.148235168E0,-3.517684937E-1,2.510429535E0,7.584409242E0
1.041101671E1,7.001689911E0,8.831634521E-2,2.625989227E0,7.478454440E0
1.042108671E1,6.851701813E0,4.722679138E-1,2.597398682E0,7.342706219E0
1.043115671E1,6.522536316E0,7.628137207E-1,2.456391907E0,7.011364059E0
1.044122671E1,6.011648712E0,1.003662872E0,2.143991547E0,6.460956520E0
1.045129771E1,5.433401184E0,1.077908478E0,1.660197601E0,5.782732156E0
1.046136771E1,4.916226654E0,1.087787933E0,1.105301514E0,5.155022652E0
1.047143771E1,4.582271118E0,1.179098053E0,5.930667114E-1,4.768564663E0
1.048150771E1,4.430037689E0,1.274898834E0,1.713935852E-1,4.613022515E0
1.049157871E1,4.421655121E0,1.334025879E0,6.646179199E-2,4.618990823E0
1.050164871E1,4.503983917E0,1.339414673E0,1.965412903E-1,4.703034262E0
1.051171871E1,4.760400696E0,1.295256500E0,4.736151123E-1,4.956149257E0
1.052178871E1,5.162165222E0,1.312919769E0,7.625143433E-1,5.380811856E0
1.053185871E1,5.667364655E0,1.275497589E0,1.122066650E0,5.916498102E0
1.054192971E1,6.265820160E0,1.250948639E0,1.449884949E0,6.551911258E0
1.055199971E1,6.955735474E0,1.425934753E0,1.763931885E0,7.316214977E0
1.056206971E1,7.614365845E0,1.609153748E0,2.161205750E0,8.077051027E0
1.057213971E1,8.244705048E0,1.678010559E0,2.515069885E0,8.781597650E0
1.058220971E1,8.827592926E0,1.707798615E0,2.761307831E0,9.405731971E0
1.059228071E1,9.431586914E0,1.816921692E0,2.872676239E0,1.002538303E1
1.060235071E1,1.001163071E1,1.981429596E0,2.825823669E0,1.058981077E1
1.061242071E1,1.039692947E1,2.070195007E0,2.717898102E0,1.094389419E1
1.062249071E1,1.059481796E1,2.162852325E0,2.817890167E0,1.117446208E1
1.063256071E1,1.079150894E1,2.165696411E0,3.076851654E0,1.142864481E1
1.064263171E1,1.097038696E1,2.188000031E0,3.306324463E0,1.166484101E1
1.065270171E1,1.094209579E1,2.211950226E0,3.309767303E0,1.164374269E1
1.066277171E1,1.087862778E1,1.950593719E0,3.194057922E0,1.150440629E1
1.067284171E1,1.097233292E1,1.641785889E0,3.173700256E0,1.153949409E1
1.068291171E1,1.123159378E1,1.504371643E0,3.281625824E0,1.179749554E1
1.069298271E1,1.164204025E1,1.401535492E0,3.347937927E0,1.219467471E1
1.070305271E1,1.205084015E1,1.190923462E0,3.517834625E0,1.261016286E1
1.071312271E1,1.258463013E1,1.024768982E0,3.725452881E0,1.316442426E1
1.072319333E1,1.301229080E1,9.503736877E-1,3.966302032E0,1.363651253E1
1.073326333E1,1.325778030E1,9.690847778E-1,4.087100830E0,1.390727353E1
1.074333433E1,1.326736038E1,1.119372253E0,4.202361145E0,1.396193701E1
1.075340433E1,1.292172913E1,1.378932495E0,4.345912628E0,1.370253608E1
1.076347433E1,1.229064148E1,1.548380127E0,4.308939514E0,1.311580378E1
1.077354433E1,1.182061890E1,1.306782532E0,3.922742615E0,1.252288391E1
1.078361433E1,1.183094742E1,7.792794800E-1,3.391347656E0,1.233206521E1
1.079368533E1,1.234647537E1,2.945874023E-1,2.955903168E0,1.269880307E1
1.080375533E1,1.287772064E1,9.535171509E-2,2.751578064E0,1.316874947E1
1.081382533E1,1.290900558E1,3.068618774E-2,2.778821411E0,1.320474215E1
1.082389533E1,1.241263779E1,-1.778302002E-1,2.863245850E0,1.273983427E1
1.083396633E1,1.143053009E1,-3.152444458E-1,3.060086517E0,1.183725165E1
1.084403633E1,1.044378204E1,-4.546046448E-1,3.368145905E0,1.098288011E1
1.085410633E1,9.726473694E0,-8.776249695E-1,3.516038361E0,1.037964556E1
1.086417633E1,9.384584656E0,-1.407373352E0,3.408112793E0,1.008297385E1
1.087424633E1,9.536069641E0,-1.771416321E0,3.250041504E0,1.022923799E1
1.088431733E1,1.008767258E1,-1.739382935E0,3.070714417E0,1.068718289E1
1.089438733E1,1.077130096E1,-1.438059540E0,2.850073242E0,1.123440507E1
1.090445733E1,1.110405899E1,-1.135538635E0,2.405198364E0,1.141816768E1
1.091452733E1,1.100765945E1,-9.125024414E-1,1.663341064E0,1.116995662E1
1.092459733E1,1.037238052E1,-8.419990540E-1,9.369017029E-1,1.044858961E1
1.093466833E1,9.421108704E0,-8.903485107E-1,5.129832458E-1,9.476980610E0
1.094473833E1,8.514294434E0,-9.834548950E-1,5.379812622E-1,8.587771368E0
1.095480833E1,7.690707092E0,-9.818083191E-1,9.752220154E-1,7.814216604E0
1.096487833E1,6.909331970E0,-9.482780457E-1,1.530267792E0,7.140015339E0
1.097494833E1,6.231990509E0,-8.643026733E-1,2.013013916E0,6.605826961E0
1.098501933E1,5.639971619E0,-6.632707214E-1,2.274969177E0,6.117572449E0
1.099508933E1,5.094356232E0,-3.483256531E-1,2.162702637E0,5.545365531E0
1.100515933E1,4.553830261E0,-2.597099304E-1,1.594334564E0,4.831844575E0
1.101522933E1,4.218228149E0,-4.436773682E-1,9.686357117E-1,4.350695745E0
1.102529933E1,4.268373871E0,-6.164181519E-1,5.427713013E-1,4.346675457E0
1.103537033E1,4.793631592E0,-4.968168640E-1,6.656657410E-1,4.865063382E0
1.104544033E1,5.608087921E0,-7.424560547E-2,1.013392639E0,5.699397089E0
1.105551033E1,6.293662262E0,4.444258118E-1,1.420845337E0,6.467341064E0
1.106558033E1,6.986571350E0,8.445437622E-1,1.720372467E0,7.244661125E0
