"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.124219750E0,-3.323338983E0,3.951115644E0,-2.419339855E0,5.701675382E0
1.134146750E0,-3.024569068E0,3.182131941E0,-2.037736529E0,4.840077675E0
1.144073750E0,-2.190976848E0,2.619307029E0,-1.601956117E0,3.771924212E0
1.154000750E0,-1.393228353E0,1.806848693E0,-1.453746742E0,2.705395911E0
1.163927750E0,-7.911978596E-1,1.008364034E0,-1.267085785E0,1.802303655E0
1.173853750E0,-6.539525986E-3,3.043405581E-1,-1.184845281E0,1.223325092E0
1.183780750E0,1.022880916E0,-4.608605808E-1,-1.189790856E0,1.635322636E0
1.193707750E0,2.194080550E0,-1.055375063E0,-1.030205138E0,2.643696013E0
1.203634750E0,3.354752857E0,-1.671116107E0,-1.077346268E0,3.899701368E0
1.213561750E0,4.440797151E0,-2.217928419E0,-1.066867765E0,5.077213078E0
1.223488750E0,5.499629087E0,-2.612752885E0,-3.950981158E-1,6.101516226E0
1.233415750E0,6.323286011E0,-3.338135070E0,6.453308791E-1,7.179383237E0
1.243342750E0,6.776090882E0,-4.101981994E0,1.061419330E0,7.991762942E0
1.253269750E0,6.219293280E0,-4.403419409E0,-1.682963151E-1,7.622206705E0
1.263196750E0,4.865088075E0,-4.172348557E0,-2.139657590E0,6.756900847E0
1.273123750E0,3.631868194E0,-3.553616661E0,-3.919754103E0,6.417408370E0
1.283050750E0,2.994548585E0,-2.534277404E0,-5.334299650E0,6.621528218E0
1.292977750E0,3.494913540E0,-1.133951701E0,-5.997625920E0,7.033618115E0
1.302904750E0,5.155840289E0,-1.010400034E0,-5.489482999E0,7.598553870E0
1.312831750E0,5.951011916E0,-1.805378703E0,-3.613085184E0,7.192240238E0
1.322758750E0,5.862232472E0,-1.326578280E0,-9.261627066E-1,6.081394318E0
1.332685750E0,5.009134233E0,-6.344240677E-1,1.421816267E0,5.245520104E0
1.342612750E0,3.035693103E0,-1.077447717E0,3.547912995E0,4.792078132E0
1.352539750E0,1.393145322E0,-1.486091493E0,5.243042740E0,5.624839463E0
1.362466750E0,2.611044914E-1,-1.848225930E0,7.149872974E0,7.389505950E0
1.372393750E0,-8.740517360E-1,-2.154019521E0,8.336881725E0,8.654904010E0
1.382319750E0,-2.489064394E0,-2.378325731E0,7.625447488E0,8.366559880E0
1.392246750E0,-4.371028758E0,-2.272957150E0,5.188075989E0,7.154604048E0
1.402173750E0,-5.875920804E0,-1.648373362E0,2.542755282E0,6.611292192E0
1.412100750E0,-6.170948501E0,-4.156528330E-1,2.001901867E0,6.500844850E0
1.422027750E0,-5.136227558E0,1.186523432E0,2.478087416E0,5.824911040E0
1.431954750E0,-4.049080480E0,1.508949428E0,3.806740288E0,5.758754443E0
1.441881750E0,-3.432610872E0,1.405266016E0,5.523268211E0,6.653125709E0
1.451808750E0,-2.656422231E0,1.501319981E0,6.665994828E0,7.331168243E0
1.461735750E0,-2.201266778E0,1.173282997E0,7.234902599E0,7.652841566E0
1.471662750E0,-1.942236294E0,9.221643806E-1,7.484628993E0,7.787319188E0
1.481589750E0,-1.760520034E0,8.964582664E-1,7.430607153E0,7.688757433E0
1.491517125E0,-1.831011143E0,1.151651807E0,6.742967575E0,7.081420437E0
1.501444125E0,-1.987500175E0,1.532658718E0,5.167369244E0,5.744641381E0
1.511371125E0,-2.130413727E0,1.907907876E0,3.007109282E0,4.149877268E0
1.521298125E0,-2.108546310E0,2.451752726E0,1.157224789E0,3.434563754E0
1.531225125E0,-1.784774870E0,3.165116544E0,-5.143836540E-1,3.669873924E0
1.541152125E0,-2.106189297E0,3.438138830E0,-2.701110746E0,4.853125924E0
1.551079125E0,-2.424679533E0,3.387742263E0,-4.039036717E0,5.802558581E0
1.561006125E0,-2.513275375E0,2.968584024E0,-5.087934819E0,6.404383260E0
1.570933125E0,-2.693909900E0,2.287279320E0,-5.342403306E0,6.405471904E0
1.580859125E0,-2.681913167E0,1.912373394E0,-5.326601790E0,6.262788266E0
1.590786125E0,-2.700910186E0,1.434234291E0,-5.080742159E0,5.930083029E0
1.600713125E0,-2.555280603E0,9.633077288E-1,-4.784741485E0,5.509189761E0
1.610640125E0,-1.957318017E0,6.906760365E-1,-4.713703077E0,5.150448904E0
1.620567125E0,-1.665405716E0,3.438133568E-1,-4.355354712E0,4.675563976E0
1.630494125E0,-1.506978332E0,1.268185061E-1,-3.948306642E0,4.228024593E0
1.640421125E0,-1.415119743E0,3.728453672E-1,-3.257677968E0,3.571280344E0
1.650348125E0,-1.861722474E0,-5.509351838E-1,-2.472224413E0,3.143474780E0
1.660275125E0,-1.598486087E0,-2.149073946E-1,-1.652966934E0,2.309468044E0
1.670202125E0,-1.044085259E0,4.716481090E-1,-1.725443757E0,2.071164437E0
1.680129125E0,-4.928857809E-1,8.027402633E-1,-1.457792138E0,1.735651533E0
1.690056125E0,1.130547452E-1,9.201529384E-1,-8.846965921E-1,1.281464344E0
1.699983125E0,7.940229419E-1,9.889752513E-1,-8.032513100E-1,1.501251860E0
1.709910125E0,1.463785242E0,6.883675557E-1,-9.949300557E-1,1.899053170E0
1.719837125E0,2.153251197E0,-9.751986265E-3,-1.224949579E0,2.477314532E0
1.729764125E0,2.863662756E0,-4.616534632E-1,-1.664627452E0,3.344349392E0
1.739691125E0,3.287563964E0,-1.010375476E0,-2.066679077E0,4.012492719E0
1.749618125E0,3.949491580E0,-1.699496738E0,-2.414909420E0,4.931385242E0
1.759545125E0,4.586672610E0,-1.877308227E0,-2.582553771E0,5.588509263E0
1.769471125E0,4.961575320E0,-1.925479928E0,-2.460277089E0,5.863247049E0
1.779398125E0,5.111140079E0,-2.055522589E0,-1.762315130E0,5.784002130E0
1.789325125E0,4.909194208E0,-2.033726508E0,-3.246856526E-1,5.323687824E0
1.799252125E0,4.229260676E0,-2.343194489E0,8.849304807E-1,4.915313646E0
1.809179125E0,3.871153800E0,-2.219541666E0,1.655994038E0,4.759675746E0
1.819106125E0,3.583583642E0,-1.683639089E0,1.990939507E0,4.431766287E0
1.829033125E0,3.238842332E0,-9.827900666E-1,1.657745864E0,3.768832354E0
1.838960125E0,3.498294400E0,-4.404590607E-2,1.347753679E0,3.749192411E0
1.848887125E0,3.577898979E0,-1.941679054E-1,2.277528504E-1,3.590394635E0
1.858814125E0,3.459256634E0,-4.107990593E-1,5.240912014E-1,3.522766514E0
1.868741125E0,2.350828614E0,-3.669092739E-1,2.387032235E-1,2.391233326E0
1.878668125E0,1.290499790E0,5.564268887E-2,9.526342213E-2,1.295206909E0
1.888595125E0,5.447119921E-1,-1.280008131E-1,-5.008739546E-1,7.509794145E-1
1.898522125E0,-4.551800108E-1,-1.384738780E0,-7.967044750E-1,1.661152718E0
1.908449125E0,-8.873214072E-1,-1.993400016E0,-5.677696100E-1,2.254627515E0
1.918376125E0,-1.071086531E0,-1.792284449E0,2.050571752E-1,2.097989120E0
1.928303125E0,-1.794019318E0,-2.108493685E0,1.680302375E0,3.238466768E0
1.938230125E0,-2.276849642E0,-2.717242044E0,4.001475958E0,5.345957207E0
1.948156125E0,-2.613596054E0,-3.281835739E0,5.770403704E0,7.134345734E0
1.958083125E0,-3.674443526E0,-3.670144653E0,7.159231442E0,8.844551534E0
1.968010125E0,-4.379334728E0,-4.284550778E0,8.391131022E0,1.038975591E1
1.977937125E0,-4.545303851E0,-4.731306705E0,8.442497642E0,1.069209131E1
1.987864125E0,-4.232393029E0,-4.627115169E0,7.436015242E0,9.727161365E0
1.997791125E0,-3.465811363E0,-3.874370939E0,5.569069451E0,7.618210625E0
2.007718125E0,-3.187559912E0,-3.090765688E0,3.528856627E0,5.671525352E0
2.017645125E0,-3.085357599E0,-2.214044698E0,1.485880408E0,4.077899708E0
2.027572125E0,-2.500231406E0,-1.281649445E0,-7.300465089E-1,2.902886544E0
2.037499125E0,-1.585102980E0,-2.569208086E-1,-2.206660835E0,2.729086257E0
2.047426125E0,-1.067361855E0,5.320527703E-1,-2.603880028E0,2.864006403E0
2.057353125E0,-4.984669483E-1,9.876339000E-1,-2.676888362E0,2.896484304E0
2.067280125E0,-6.998473942E-2,1.335971832E0,-3.082235770E0,3.360044039E0
2.077207125E0,3.050375462E-1,1.633238429E0,-3.526226257E0,3.898049164E0
2.087134125E0,8.691903609E-1,1.911240204E0,-3.505436189E0,4.086124555E0
2.097061125E0,1.371611781E0,2.214925874E0,-3.639836487E0,4.476117197E0
2.106988125E0,9.303838116E-1,2.655506557E0,-3.018199111E0,4.126360985E0
2.116915125E0,8.776407570E-1,2.768319812E0,-2.385858114E0,3.758479323E0
2.126841125E0,9.830841815E-1,2.446964441E0,-2.772352636E0,3.826229034E0
2.136768125E0,9.565343142E-2,2.380924818E0,-2.624709272E0,3.545003714E0
2.146695125E0,-1.179531332E0,2.375081695E0,-2.237013146E0,3.469370986E0
2.156622125E0,-2.160052679E0,2.811217909E0,-2.872882061E0,4.563137632E0
2.166549125E0,-2.863608962E0,3.236471871E0,-3.330886277E0,5.456171721E0
2.176476125E0,-3.378095527E0,3.514116381E0,-3.465343001E0,5.980731179E0
2.186403125E0,-3.801089539E0,3.615887754E0,-3.850962780E0,6.507905982E0
2.196330125E0,-3.835499234E0,3.675051051E0,-3.859127247E0,6.565814322E0
2.206257125E0,-3.301746093E0,3.478083499E0,-3.737757177E0,6.080248416E0
2.216184125E0,-2.383269551E0,2.864982473E0,-3.307355912E0,4.982640008E0
2.226111125E0,-1.170831844E0,1.947422190E0,-2.605087186E0,3.456845330E0
2.236038125E0,3.505908644E-1,9.981998187E-1,-1.746116003E0,2.041626295E0
2.245965125E0,2.224994779E0,5.639697969E-2,-8.386819285E-1,2.378480558E0
2.255892125E0,4.585375405E0,-4.341499150E-1,1.010188365E-1,4.606990184E0
2.265819125E0,6.243280313E0,-1.045848779E0,8.764841777E-1,6.390662974E0
2.275746125E0,7.375213555E0,-1.640689536E0,1.682050985E0,7.740473671E0
2.285672125E0,6.903176606E0,-2.369652556E0,3.244560909E0,7.987257100E0
2.295599125E0,4.124165161E0,-2.891041759E0,2.638688795E0,5.685907076E0
2.305526125E0,1.916641277E0,-2.701483798E0,6.659089851E-1,3.378603746E0
2.315453125E0,1.174593943E0,-2.820178183E0,-8.392532015E-1,3.168189049E0
2.325380125E0,7.119587320E-1,-2.659991956E0,-2.086514586E0,3.454849571E0
2.335307125E0,7.136766440E-1,-1.920839578E0,-3.042549548E0,3.668251189E0
2.345234125E0,1.031103271E0,-1.715018172E0,-3.682398078E0,4.191004282E0
2.355161125E0,1.755531190E0,-1.939355956E0,-3.741327487E0,4.565142128E0
2.365088125E0,2.599954500E0,-2.173619388E0,-3.174972610E0,4.643795401E0
2.375015125E0,3.643097187E0,-3.033655348E0,-4.202849972E-1,4.759397164E0
2.384942125E0,3.133888904E0,-4.443773383E0,1.657469290E0,5.684679938E0
2.394869125E0,3.958221765E0,-5.411347826E0,3.364389653E0,7.501288061E0
2.404796125E0,5.795507555E0,-5.987859900E0,4.874203885E0,9.654027010E0
2.414723125E0,2.389168223E0,-5.925395849E0,6.605002522E0,9.189368808E0
2.424650125E0,-9.834034395E-1,-4.462654043E0,7.077455208E0,8.424531776E0
2.434577125E0,-3.230477305E0,-3.389749612E0,6.435989338E0,7.959167344E0
2.444504125E0,-5.855122257E0,-1.458787919E0,2.866429659E0,6.680339649E0
