"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.069693376E0,2.224499941E0,-4.462299824E0,1.624999940E-1,4.988679780E0
1.079693376E0,9.715700150E0,-6.295399666E0,2.893100023E0,1.193301781E1
1.089693376E0,1.889080048E1,-7.249499798E0,5.490099907E0,2.096565732E1
1.099693376E0,2.952499962E1,-7.935400009E0,5.992399693E0,3.115453466E1
1.109693376E0,3.667549896E1,-7.863099575E0,2.916399956E0,3.762214704E1
1.119693376E0,3.749449921E1,-7.113299847E0,-5.482000113E-1,3.816722454E1
1.129693376E0,3.305479813E1,-6.431099892E0,-3.504000008E-1,3.367642358E1
1.139693376E0,2.667319870E1,-7.271800041E0,2.101199865E0,2.772640701E1
1.149693376E0,2.157539940E1,-9.239500046E0,4.550099850E0,2.390752243E1
1.159693376E0,1.845429993E1,-9.880799294E0,6.779599667E0,2.200350772E1
1.169693376E0,1.642949867E1,-8.746099472E0,7.575999737E0,2.009523462E1
1.179693376E0,1.451009941E1,-6.237699986E0,6.706299782E0,1.715885610E1
1.189693376E0,1.135129929E1,-2.783699989E0,4.399799824E0,1.248836337E1
1.199693376E0,7.412399769E0,5.417000055E-1,8.876000047E-1,7.484981162E0
1.209693376E0,3.220700026E0,3.050299883E0,-2.836199999E0,5.265099093E0
1.219693376E0,-6.678999662E-1,4.304399967E0,-5.560899734E0,7.063820163E0
1.229693376E0,-4.590600014E0,4.559000015E0,-6.716799736E0,9.325957770E0
1.239693376E0,-8.058400154E0,4.157599926E0,-6.316199780E0,1.105069364E1
1.249693376E0,-1.093299961E1,3.365399837E0,-5.245800018E0,1.258470557E1
1.259693376E0,-1.288819981E1,2.538399935E0,-4.004799843E0,1.373271970E1
1.269693376E0,-1.394129944E1,1.814099908E0,-2.859799862E0,1.434675029E1
1.279702751E0,-1.433609962E1,1.229200006E0,-1.494300008E0,1.446608508E1
1.289693376E0,-1.401270008E1,6.995999813E-1,-6.373999715E-1,1.404462468E1
1.299693376E0,-1.314739990E1,4.332999885E-1,-1.137999967E-1,1.315503035E1
1.309693376E0,-1.191629982E1,5.679000020E-1,2.143999934E-1,1.193175088E1
1.319693376E0,-1.035949993E1,1.020300031E0,3.017999828E-1,1.041399703E1
1.329694939E0,-9.066699982E0,1.565899968E0,6.359999627E-2,9.201148636E0
1.339693376E0,-8.431699753E0,1.978799939E0,-3.127000034E-1,8.666428977E0
1.349693376E0,-8.347499847E0,2.233199835E0,-7.026000023E-1,8.669577958E0
1.359693376E0,-8.598999977E0,2.267199993E0,-9.122999907E-1,8.939535094E0
1.369693376E0,-9.009399414E0,2.238199949E0,-9.261999726E-1,9.329344200E0
1.379702751E0,-9.509699821E0,2.167899847E0,-8.974999785E-1,9.794880635E0
1.389693376E0,-9.952400208E0,2.078099966E0,-6.707999706E-1,1.018914825E1
1.399693376E0,-1.021949959E1,1.923099995E0,-3.930999935E-1,1.040629680E1
1.409693376E0,-1.025129986E1,1.745999932E0,-1.359999925E-2,1.039893502E1
1.419693376E0,-1.008689976E1,1.784599900E0,3.504000008E-1,1.024954261E1
1.429707439E0,-9.883099556E0,1.862299919E0,6.402999759E-1,1.007739063E1
1.439693376E0,-9.679100037E0,1.969299912E0,7.770999670E-1,9.907926323E0
1.449693376E0,-9.386799812E0,2.135200024E0,8.484999537E-1,9.663904078E0
1.459693376E0,-9.035799980E0,2.407500029E0,7.080999613E-1,9.377800554E0
1.469693376E0,-8.862099648E0,2.527499914E0,3.649999797E-1,9.222705187E0
1.479705876E0,-8.679499626E0,2.415400028E0,-8.329999447E-2,9.009706430E0
1.489693376E0,-8.065999985E0,2.161000013E0,-7.069999576E-1,8.380341625E0
1.499693376E0,-6.834899902E0,1.746099949E0,-1.505100012E0,7.213185687E0
1.509693376E0,-4.976500034E0,6.707999706E-1,-2.152499914E0,5.463403799E0
1.519693376E0,-2.206399918E0,-9.716999531E-1,-1.904999971E0,3.072690399E0
1.529702751E0,2.065000057E0,-2.710799932E0,-8.874999881E-1,3.521408488E0
1.539693376E0,7.653899670E0,-3.902299881E0,1.208199978E0,8.675821097E0
1.549693376E0,1.547519970E1,-4.348599911E0,4.292500019E0,1.663783890E1
1.559693376E0,2.572699928E1,-3.695899963E0,6.312900066E0,2.674679188E1
1.569693376E0,3.374739838E1,-2.902199984E0,5.381299973E0,3.429676444E1
1.579701189E0,3.592689896E1,-2.573899984E0,8.399999738E-1,3.602877502E1
1.589693376E0,3.341489792E1,-2.687899828E0,-3.962299824E0,3.375618504E1
