"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.319555470E-1,-6.917600632E-1,-1.070028782E0,-1.897516489E0,2.285620792E0
9.401659320E-1,-7.262210846E-1,-1.267661572E0,-1.292114258E0,1.950364627E0
9.483762010E-1,-8.055963516E-1,-1.251965284E0,-6.825392246E-1,1.637761383E0
9.565874320E-1,-7.855539322E-1,-1.040516138E0,8.362346888E-2,1.306430901E0
9.647981240E-1,-7.234449387E-1,-6.498239040E-1,7.544523478E-1,1.230789190E0
9.730064700E-1,-6.311597824E-1,-2.292532921E-1,1.218733549E0,1.391485252E0
9.812157780E-1,-5.402507782E-1,9.243845940E-2,1.344646931E0,1.452064441E0
9.894257390E-1,-6.261568069E-1,3.223347664E-1,1.294570446E0,1.473731552E0
9.976350470E-1,-8.487453461E-1,3.545754552E-1,1.202557325E0,1.514013387E0
1.005844431E0,-1.131713867E0,2.364357710E-1,1.093562126E0,1.591400727E0
1.014052931E0,-1.333948135E0,1.182520390E-2,1.074428916E0,1.712879143E0
1.022262701E0,-1.507898331E0,-3.214279413E-1,1.123130798E0,1.907484230E0
1.030470970E0,-1.480882645E0,-7.002042532E-1,1.214974999E0,2.039476318E0
1.038679470E0,-1.133035660E0,-1.107619047E0,1.390369654E0,2.108012698E0
1.046887431E0,-8.498535156E-1,-1.360704184E0,1.509926438E0,2.203098891E0
1.055096739E0,-6.862449646E-1,-1.444820762E0,1.514478087E0,2.202744439E0
1.063306624E0,-6.513442993E-1,-1.386995554E0,1.261781216E0,1.984967984E0
1.071515085E0,-6.681213379E-1,-1.247887373E0,8.709037900E-1,1.661951392E0
1.079723931E0,-5.209312439E-1,-1.079457998E0,5.538105369E-1,1.320342774E0
1.087944585E0,-4.061088562E-1,-7.239323854E-1,2.603173852E-1,8.699239293E-1
1.096153085E0,-3.455410004E-1,-3.394320011E-1,8.119583130E-3,4.844363673E-1
1.104361162E0,-2.341194153E-1,-1.460206509E-2,-1.436094046E-1,2.750432366E-1
1.112571123E0,-1.560163498E-1,2.455538511E-1,-2.372492552E-1,3.753997926E-1
1.120778777E0,-1.762466431E-1,4.679520130E-1,-3.236784041E-1,5.956590257E-1
1.129015816E0,-1.945142746E-1,6.365916729E-1,-4.026543200E-1,7.779558229E-1
1.137223162E0,-2.563714981E-1,7.175090909E-1,-4.553764462E-1,8.876448323E-1
1.145430739E0,-2.756662369E-1,7.604887486E-1,-5.400947332E-1,9.726445043E-1
1.153639777E0,-3.600940704E-1,7.704181671E-1,-6.311094761E-1,1.059014194E0
1.161849315E0,-5.170564651E-1,6.766042709E-1,-8.023217916E-1,1.169983327E0
1.170058700E0,-7.439689636E-1,6.526923180E-1,-8.839385509E-1,1.326968139E0
1.178267700E0,-9.036407471E-1,5.880637765E-1,-8.389724493E-1,1.366111407E0
1.186476546E0,-8.945579529E-1,5.382196903E-1,-8.735316992E-1,1.361239140E0
1.194685008E0,-8.995847702E-1,5.138943791E-1,-9.009031057E-1,1.372940857E0
1.202895085E0,-8.669500351E-1,4.830685258E-1,-8.893073797E-1,1.332600908E0
1.211103354E0,-8.224153519E-1,4.513461590E-1,-8.810294271E-1,1.286970558E0
1.219311354E0,-7.373695374E-1,4.426538944E-1,-8.483037949E-1,1.208004815E0
1.227518315E0,-5.280570984E-1,5.210004449E-1,-7.654448748E-1,1.065922895E0
1.235727546E0,-3.310384750E-1,6.022788286E-1,-6.700742841E-1,9.598571798E-1
1.243933507E0,-1.201229095E-1,7.115206718E-1,-5.769968033E-1,9.239136815E-1
1.252141084E0,1.108884811E-1,8.246700764E-1,-5.600672364E-1,1.003021585E0
