"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.683818920E-1,2.824599981E0,9.764499664E0,1.615700006E0,1.029243923E1
8.783818920E-1,2.746899843E0,9.772600174E0,1.608899951E0,1.027802179E1
8.883818920E-1,2.733599901E0,9.791699409E0,1.614899993E0,1.029358284E1
8.983818920E-1,2.823999882E0,9.821799278E0,1.760299921E0,1.037021563E1
9.083818920E-1,2.889099836E0,9.833799362E0,1.887499928E0,1.042176395E1
9.183818920E-1,2.798599958E0,9.837900162E0,1.740799904E0,1.037529882E1
9.283818920E-1,2.531499863E0,9.784699440E0,1.302600026E0,1.019046621E1
9.383818920E-1,2.254999876E0,9.771599770E0,6.367999911E-1,1.004861686E1
9.483818920E-1,1.842999935E0,9.767999649E0,-2.008000016E-1,9.942373285E0
9.583865800E-1,1.198300004E0,9.409899712E0,-1.002699971E0,9.538739053E0
9.683818920E-1,8.417999744E-1,8.704999924E0,-2.065099955E0,8.986116441E0
9.783818920E-1,6.028999686E-1,8.076299667E0,-2.703399897E0,8.538060417E0
9.883818920E-1,5.745999813E-1,7.566399574E0,-5.270000100E-1,7.606464137E0
9.983818920E-1,-1.160999984E-1,6.593800068E0,-2.380800009E0,7.011411215E0
1.008381892E0,-7.136999965E-1,4.879799843E0,-5.466799736E0,7.362588780E0
1.018381892E0,-1.527699947E0,2.585000038E0,-2.825099945E0,4.122776010E0
1.028381892E0,-1.654529953E1,-3.225859833E1,-8.333999515E-1,3.626373751E1
1.038381892E0,-1.852079964E1,-4.488039780E1,1.510999948E-1,4.855196141E1
1.048381892E0,-1.119929981E1,-5.612529755E1,9.240999818E-1,5.723921123E1
1.058383455E0,6.010499954E0,-4.805259705E1,-1.462599993E0,4.844912168E1
1.068381892E0,6.031499863E0,-3.053469849E1,-3.924999952E0,3.137120378E1
1.078381892E0,3.627699852E0,-1.967939949E1,-3.939099789E0,2.039498658E1
1.088381892E0,1.891399980E0,-1.357279968E1,-5.579899788E0,1.479640385E1
