"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.143046958E0,1.733395386E-1,6.113287354E-1,2.085313568E0,2.179977545E0
2.153115958E0,5.508544922E-2,8.942404175E-1,2.611020355E0,2.760457865E0
2.163184958E0,-3.258723450E-1,4.508624268E-1,2.943029938E0,2.995145226E0
2.173252958E0,-1.850152588E-1,-1.392105103E-1,2.671195221E0,2.681211316E0
2.183321958E0,-4.129911804E-1,2.773731995E-1,1.890568542E0,1.954928904E0
2.193390958E0,-1.131497040E0,3.896397400E-1,1.291963348E0,1.761043433E0
2.203459958E0,-5.429209900E-1,-6.004014587E-1,-1.199156342E0,1.446796822E0
2.213527958E0,-7.346722412E-1,-1.149609375E-1,-1.580114136E0,1.746344754E0
2.223596958E0,-6.900650024E-1,8.346643066E-1,-1.633403320E0,1.959811373E0
2.233665958E0,-8.702902222E-1,-3.144960022E-1,-2.590063934E0,2.750407968E0
2.243733958E0,-1.493444366E0,-2.207010498E0,-5.162614288E0,5.809807028E0
2.253802958E0,-1.437311096E0,-2.580184479E0,-3.157982941E0,4.323895395E0
2.263871958E0,-1.662742310E0,-3.124901733E0,-1.797761536E-1,3.544297151E0
2.273940958E0,-1.323996735E0,-4.415667572E0,1.336570587E0,4.799740451E0
2.284008958E0,-1.324745178E0,-6.089935913E0,2.452649689E0,6.697593576E0
2.294077958E0,-1.465751953E0,-8.158035278E0,3.234773254E0,8.897512371E0
2.304146958E0,-9.635462952E-1,-1.129985184E1,2.800077209E0,1.168141710E1
2.314214958E0,-1.318607941E0,-1.291409500E1,1.787582703E0,1.310374101E1
2.324283958E0,-2.117496643E0,-1.249781067E1,2.478994904E0,1.291605510E1
2.334352958E0,-1.340911560E0,-1.352961502E1,3.337609406E0,1.399957724E1
2.344421958E0,-1.405277710E0,-1.507814484E1,2.968177643E0,1.543163425E1
2.354489958E0,-1.516496429E0,-1.586700439E1,3.340902557E0,1.628567529E1
2.364558958E0,-1.534608765E0,-1.634481079E1,4.578678589E0,1.704324387E1
2.374627958E0,-1.385818176E0,-1.650617523E1,6.662644958E0,1.785399537E1
2.384695958E0,-6.167175293E-1,-1.613509689E1,9.935439148E0,1.895876165E1
2.394764958E0,-3.442840576E-1,-1.597073868E1,1.182810333E1,1.987679687E1
2.404833958E0,-1.239721985E0,-1.636202499E1,9.388326874E0,1.890485266E1
2.414902958E0,-2.607577515E0,-1.490809845E1,3.538192291E0,1.554251153E1
2.424970958E0,-1.464704132E0,-1.307051971E1,3.691024475E0,1.366043577E1
2.435039958E0,-8.502319336E-1,-1.202419556E1,3.545976105E0,1.256495602E1
2.445108958E0,-1.137334900E0,-1.203617065E1,2.154619446E0,1.228028174E1
2.455176958E0,-1.134640503E0,-1.301902679E1,1.518292694E0,1.315627913E1
2.465245958E0,-1.042282562E0,-1.364936600E1,1.247356110E0,1.374581545E1
2.475314958E0,-1.202000427E0,-1.429946411E1,1.299597473E0,1.440862355E1
2.485383958E0,-1.476978607E0,-1.507515106E1,2.265688477E0,1.531584113E1
2.495451958E0,-1.656006317E0,-1.573647583E1,3.586242371E0,1.622467759E1
2.505520958E0,-1.729353790E0,-1.630484390E1,4.668641510E0,1.704801492E1
2.515589958E0,-2.396965485E0,-1.617027374E1,5.059927826E0,1.711216135E1
2.525657958E0,-3.089275818E0,-1.550101547E1,5.042414246E0,1.659069158E1
2.535726958E0,-3.290008392E0,-1.487337067E1,4.805157623E0,1.597281597E1
2.545795958E0,-3.283272400E0,-1.456531128E1,4.336631927E0,1.554781486E1
2.555864958E0,-2.940634918E0,-1.491273880E1,4.125121765E0,1.574972196E1
2.565932958E0,-2.603236542E0,-1.540386749E1,4.064797211E0,1.614244562E1
2.576001958E0,-2.004331970E0,-1.638238266E1,4.060755615E0,1.699675100E1
2.586070958E0,-1.648970947E0,-1.789094559E1,4.103716278E0,1.842947440E1
2.596138958E0,-1.399589539E0,-1.913560730E1,4.415517883E0,1.968824816E1
2.606207958E0,-1.182241516E0,-2.040152481E1,5.139262848E0,2.107206521E1
2.616276958E0,-1.334624634E0,-2.173450287E1,5.828579407E0,2.254200913E1
2.626345958E0,-1.490600281E0,-2.271661057E1,6.205345917E0,2.359602938E1
2.636413958E0,-1.484762421E0,-2.250435196E1,6.457721100E0,2.345959374E1
2.646482958E0,-1.390159149E0,-2.177836166E1,6.730004883E0,2.283686811E1
2.656551958E0,-1.024319916E0,-2.111134872E1,6.670728149E0,2.216386452E1
2.666619958E0,-3.965254211E-1,-2.010094986E1,6.184838562E0,2.103467722E1
2.676688958E0,2.878514099E-1,-1.933574112E1,6.305787048E0,2.034002688E1
2.686757958E0,1.073567505E0,-1.861693588E1,6.751260681E0,1.983235663E1
2.696826958E0,1.430724792E0,-1.782238815E1,6.710994415E0,1.909769460E1
2.706894958E0,1.555265808E0,-1.724488907E1,6.076912994E0,1.835031123E1
2.716963958E0,1.003812561E0,-1.678564407E1,4.995561676E0,1.754198173E1
2.727032958E0,1.661544800E-2,-1.596160767E1,4.274062042E0,1.652394631E1
2.737101958E0,-1.072070618E0,-1.484927078E1,4.407584381E0,1.552665380E1
2.747169958E0,-2.345771942E0,-1.388138351E1,4.546645203E0,1.479416902E1
2.757238958E0,-2.841091919E0,-1.339773926E1,5.235662384E0,1.466231159E1
2.767307958E0,-2.762205963E0,-1.333516937E1,5.281317444E0,1.460646562E1
2.777375958E0,-2.229613495E0,-1.313772995E1,4.086053009E0,1.393796806E1
2.787444958E0,-1.270707550E0,-1.294657745E1,2.843786316E0,1.331599362E1
2.797513958E0,-4.595443726E-1,-1.287442749E1,3.462898865E0,1.333993001E1
