"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.645398250E0,1.165880539E1,-1.426683197E0,-1.539698181E0,1.184625842E1
2.655467250E0,1.043914169E1,-1.458716583E0,-9.530680847E-1,1.058356613E1
2.665535250E0,9.073082428E0,-2.107018433E0,-5.355862427E-1,9.329909112E0
2.675604250E0,7.605384521E0,-3.211571503E0,-6.213578796E-1,8.279018713E0
2.685672250E0,6.667734375E0,-3.748355255E0,-9.904902649E-1,7.712970879E0
2.695740250E0,6.025869141E0,-3.999981995E0,-1.242715759E0,7.338616853E0
2.705809250E0,5.204227753E0,-4.103716278E0,-1.415007477E0,6.776925553E0
2.715877250E0,4.939877472E0,-4.077670441E0,-1.468745728E0,6.571681647E0
2.725946250E0,5.159919891E0,-3.761827240E0,-1.306483154E0,6.517899639E0
2.736014250E0,5.291795654E0,-3.473975830E0,-9.708810425E-1,6.404234483E0
2.746083250E0,5.423372040E0,-3.172652435E0,-7.685018921E-1,6.330030246E0
2.756151250E0,5.640270996E0,-2.674937439E0,-7.964936829E-1,6.293039758E0
2.766220250E0,5.936654663E0,-2.316882019E0,-7.869136047E-1,6.421140389E0
2.776288250E0,6.247109070E0,-1.971699829E0,-6.219566345E-1,6.580334490E0
2.786357250E0,6.594536591E0,-1.707050171E0,-3.598516846E-1,6.821394752E0
2.796425250E0,7.127278748E0,-1.523531799E0,-2.031275940E-1,7.291125586E0
2.806494250E0,7.715555420E0,-1.391206970E0,-2.478845215E-1,7.843895653E0
2.816562250E0,8.050109711E0,-1.193468170E0,-4.544549561E-1,8.150776769E0
2.826630250E0,8.022267609E0,-1.156644745E0,-5.930667114E-1,8.126889490E0
2.836699250E0,7.497608643E0,-1.237177277E0,-5.068460083E-1,7.615880504E0
2.846767250E0,7.109166412E0,-1.274898834E0,-4.340972900E-1,7.235610173E0
2.856836250E0,6.743027802E0,-1.256936188E0,-8.466394043E-1,6.911230773E0
2.866904250E0,6.522386627E0,-1.292113037E0,-1.241069183E0,6.763973398E0
2.876973250E0,6.871011658E0,-1.202299805E0,-1.288370819E0,7.093393080E0
2.887041250E0,7.632328491E0,-9.888436890E-1,-1.175655212E0,7.785397563E0
2.897110250E0,8.343349915E0,-1.014590149E0,-6.840774536E-1,8.432605939E0
2.907178250E0,8.670419769E0,-1.351838837E0,-5.950126648E-1,8.795321898E0
2.917247250E0,8.982371063E0,-1.750759277E0,-3.668870544E-1,9.158752867E0
2.927315250E0,9.598340149E0,-2.223625946E0,1.520837402E-1,9.853718863E0
2.937384250E0,1.054107971E1,-2.549198914E0,2.171983337E-1,1.084711721E1
2.947452250E0,1.117516113E1,-2.471510468E0,-3.110531616E-1,1.144942551E1
2.957521250E0,1.125255020E1,-2.361040192E0,-5.662724304E-1,1.151151864E1
2.967589250E0,1.173185349E1,-2.628234558E0,-1.016386414E-1,1.202307504E1
2.977657250E0,1.217972214E1,-2.440674591E0,-4.927752686E-1,1.243162706E1
2.987726250E0,1.199994598E1,-1.911974030E0,-7.093748474E-1,1.217199905E1
2.997794250E0,1.159234360E1,-1.787582703E0,-2.299218750E-1,1.173161311E1
3.007863250E0,1.151226013E1,-1.946103058E0,-7.219487000E-1,1.169789128E1
3.017931250E0,1.164503403E1,-2.094145203E0,-1.373094635E0,1.191124051E1
3.028000250E0,1.180250656E1,-2.356399841E0,-1.994153137E0,1.219952573E1
3.038068250E0,1.223510696E1,-2.582130432E0,-1.511107635E0,1.259558201E1
3.048137250E0,1.345357315E1,-2.247276764E0,8.828640747E-1,1.366851610E1
3.058205250E0,1.443822556E1,-2.263293457E0,2.046244812E0,1.475709905E1
3.068274250E0,1.413450714E1,-3.090173950E0,1.563648376E0,1.455261019E1
3.078342250E0,1.373513763E1,-3.118315430E0,2.345173187E0,1.427857606E1
3.088411250E0,1.339818832E1,-2.077380066E0,3.085234222E0,1.390487787E1
3.098479250E0,1.267579056E1,-1.885479126E0,4.376299438E0,1.354188667E1
3.108547250E0,1.122246277E1,-3.491190033E0,4.408482513E0,1.255256135E1
3.118616250E0,9.553134155E0,-4.132456512E0,4.806205444E0,1.146469275E1
3.128684250E0,9.830806732E0,-4.591851196E0,4.510420532E0,1.175047879E1
3.138753250E0,1.058598633E1,-5.468428345E0,3.744912415E0,1.248964307E1
3.148821250E0,1.114387619E1,-6.652915192E0,4.258195038E0,1.365941002E1
3.158890250E0,1.245305374E1,-7.912695465E0,3.670367432E0,1.520397626E1
3.168958250E0,1.351150269E1,-8.551716614E0,1.924996948E0,1.610584289E1
3.179027250E0,1.434452042E1,-8.570727081E0,-8.202941895E-2,1.671015732E1
3.189095250E0,1.513457748E1,-8.664881287E0,-1.175505524E0,1.747905651E1
3.199164250E0,1.494611938E1,-8.618178406E0,-1.341210938E0,1.730486436E1
3.209232250E0,1.322963882E1,-7.872728577E0,-1.159937897E0,1.543854445E1
3.219301250E0,1.174547516E1,-7.265740814E0,-1.027912445E0,1.384932418E1
3.229369250E0,1.094568832E1,-6.249803467E0,-9.870474243E-1,1.264287937E1
3.239438250E0,1.084719315E1,-4.634213104E0,-5.233117676E-1,1.180725986E1
