"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.054091830E0,-2.010647297E0,-1.835726738E0,-8.272729516E-1,2.845518537E0
1.062303483E0,-2.017708778E0,-1.715716362E0,-9.462091327E-1,2.812497657E0
1.070514522E0,-1.977246284E0,-1.683979034E0,-1.055486917E0,2.803451603E0
1.078822676E0,-2.073416710E0,-1.617412567E0,-1.098333836E0,2.849810078E0
1.087033329E0,-2.168168068E0,-1.552509785E0,-1.011350393E0,2.852028930E0
1.095243676E0,-2.211397648E0,-1.528571129E0,-9.055840373E-1,2.836704373E0
1.103482329E0,-2.261730194E0,-1.569447517E0,-8.417389393E-1,2.878734691E0
1.111693483E0,-2.302960873E0,-1.602142811E0,-7.553867698E-1,2.905357042E0
1.119944676E0,-2.302941799E0,-1.678824902E0,-6.199789643E-1,2.916567828E0
1.128156175E0,-2.324915886E0,-1.664749146E0,-5.120619535E-1,2.904966616E0
1.136379791E0,-2.399754524E0,-1.595725536E0,-5.014815331E-1,2.925174438E0
1.144591175E0,-2.500905514E0,-1.466862679E0,-4.448086023E-1,2.933269370E0
1.152801868E0,-2.594854832E0,-1.214731216E0,-4.939361215E-1,2.907372769E0
1.161070175E0,-2.615746021E0,-1.112765312E0,-6.073208451E-1,2.906752913E0
1.169281291E0,-2.649344921E0,-1.027925491E0,-6.997781992E-1,2.926661725E0
1.177493560E0,-2.664790154E0,-9.843573570E-1,-6.812363267E-1,2.921326565E0
1.185733060E0,-2.619113922E0,-9.773049355E-1,-7.236021161E-1,2.887643104E0
1.193943637E0,-2.598207951E0,-1.023435116E0,-8.969380856E-1,2.933019250E0
1.202196060E0,-2.447799683E0,-1.105520248E0,-1.039128304E0,2.879876028E0
1.210408444E0,-2.317994118E0,-1.135925770E0,-1.113535643E0,2.811296091E0
1.218629329E0,-2.250521183E0,-1.126504421E0,-1.172215104E0,2.776318796E0
1.226842175E0,-2.140214443E0,-1.157279491E0,-1.196325541E0,2.711274328E0
1.235054867E0,-2.136247158E0,-1.034629345E0,-1.081048012E0,2.608193744E0
1.243325714E0,-2.307823181E0,-8.159060478E-1,-8.679043055E-1,2.597115399E0
1.251537637E0,-2.472485542E0,-5.441169739E-1,-6.289032698E-1,2.608594902E0
1.259769790E0,-2.596408367E0,-2.584819794E-1,-5.366492867E-1,2.663858442E0
1.268006829E0,-2.669347763E0,1.814842224E-3,-4.877630472E-1,2.713546308E0
1.276214675E0,-2.647097588E0,2.241172791E-1,-5.036036372E-1,2.703880696E0
1.284469213E0,-2.553752899E0,3.125572205E-1,-6.202297807E-1,2.646512964E0
1.292678790E0,-2.472528458E0,3.344545364E-1,-8.217214346E-1,2.626877029E0
1.300901867E0,-2.414536476E0,3.020467758E-1,-9.888652563E-1,2.626608677E0
1.309148752E0,-2.321663857E0,2.059316635E-1,-1.117305994E0,2.584744397E0
1.317357136E0,-2.247866631E0,7.534408569E-2,-1.429339886E0,2.664881541E0
1.325605636E0,-1.957944393E0,-1.661128998E-1,-2.127955914E0,2.896435070E0
1.333842675E0,-1.633001804E0,-4.482121468E-1,-2.542817593E0,3.055079431E0
1.342053905E0,-1.564333439E0,-4.693331718E-1,-2.441073656E0,2.937048404E0
1.350290405E0,-1.791998863E0,-2.692427635E-1,-1.924538612E0,2.643406980E0
1.358500059E0,-2.162783623E0,1.733779907E-3,-1.256268978E0,2.501169277E0
1.366711482E0,-2.434192181E0,2.711353302E-1,-7.649275064E-1,2.565915047E0
1.374920790E0,-2.611126900E0,5.470314026E-1,-2.892931104E-1,2.683452542E0
1.383158559E0,-2.682035446E0,7.717170715E-1,-2.762830257E-2,2.790989913E0
1.391368213E0,-2.778832912E0,9.259362221E-1,-1.922848821E-1,2.935343884E0
1.399579444E0,-2.822552681E0,1.005298138E0,-3.970552087E-1,3.022429622E0
1.407814059E0,-2.669167995E0,9.695696831E-1,-3.444529176E-1,2.860624227E0
1.416052405E0,-2.254673004E0,7.443733215E-1,-2.249719501E-1,2.385006158E0
1.424264636E0,-1.869573593E0,3.765153885E-1,-2.678506970E-1,1.925827940E0
1.432500867E0,-1.482350826E0,-2.112674713E-2,-3.877466321E-1,1.532369982E0
1.440712059E0,-1.153600693E0,-2.939333916E-1,-3.485848904E-1,1.240444607E0
1.448953867E0,-7.744293213E-1,-4.743084908E-1,-2.709873319E-1,9.477043063E-1
1.457165482E0,-3.610873222E-1,-4.681296349E-1,-2.387794852E-1,6.376088549E-1
1.465390828E0,-8.307266235E-2,-2.414641380E-1,-1.998614669E-1,3.242693373E-1
1.473600482E0,1.114940643E-2,2.388510704E-1,-1.554232240E-1,2.851850656E-1
1.481810097E0,5.049562454E-2,9.946365356E-1,-5.407118797E-2,9.973842487E-1
1.490058174E0,-1.109313965E-2,1.812909126E0,1.577753425E-1,1.819795488E0
1.498295828E0,-1.287345886E-1,2.674629211E0,4.108523130E-1,2.709061394E0
1.506526828E0,-2.733688354E-1,3.384289265E0,5.882698298E-1,3.445896943E0
1.514762212E0,-2.696037292E-1,3.770219803E0,7.802379131E-1,3.859535559E0
1.522970982E0,-1.465244293E-1,3.936975002E0,1.016364336E0,4.068689966E0
1.531194482E0,-2.351284027E-3,3.859765530E0,1.231792808E0,4.051556367E0
1.539403097E0,1.202254295E-1,3.626284122E0,1.461110592E0,3.911423635E0
1.547646751E0,3.735013008E-1,3.246654034E0,1.694944024E0,3.681453637E0
1.555856328E0,6.657452583E-1,2.738202572E0,1.965840578E0,3.435913161E0
1.564066328E0,9.413352013E-1,2.202249527E0,2.282220602E0,3.308254195E0
1.572305520E0,1.251088619E0,1.634010792E0,2.562726974E0,3.286758821E0
1.580542789E0,1.586622715E0,1.261572838E0,2.680926800E0,3.360997794E0
1.588753597E0,1.902194500E0,9.459986687E-1,2.665319920E0,3.408399576E0
