"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.090526176E0,-3.524000049E-1,1.041309929E1,1.221599936E0,1.049043035E1
1.100526176E0,-2.673999965E-1,1.025119972E1,8.317999840E-1,1.028836672E1
1.110526176E0,-6.610000134E-2,1.017770004E1,5.487999916E-1,1.019269978E1
1.120538676E0,4.199999943E-2,1.012370014E1,4.320999980E-1,1.013300444E1
1.130526176E0,1.122999936E-1,1.009889984E1,5.106999874E-1,1.011242818E1
1.140526176E0,1.907999963E-1,9.995399475E0,6.453999877E-1,1.001803157E1
1.150526176E0,2.444999963E-1,9.832699776E0,7.856999636E-1,9.867070972E0
1.160526176E0,2.399999946E-1,9.580999374E0,8.427999616E-1,9.620990634E0
1.170537114E0,2.334999889E-1,9.229999542E0,1.257200003E0,9.318152480E0
1.180526176E0,3.983999789E-1,8.847700119E0,1.777300000E0,9.033233930E0
1.190526176E0,6.135999560E-1,8.266900063E0,2.965600014E0,8.804142490E0
1.200526176E0,1.291899920E0,6.545499802E0,7.472399712E0,1.001745130E1
1.210526176E0,-6.761699677E0,-5.680559921E1,2.807180023E1,6.372301509E1
1.220533989E0,-6.477200031E0,-6.838489532E1,2.821759987E1,7.426089800E1
1.230526176E0,-8.097299576E0,-6.844259644E1,1.810299873E1,7.125779838E1
1.240526176E0,6.816199780E0,-4.803649902E1,2.087800026E0,4.856258567E1
1.250526176E0,7.572399616E0,-1.677689934E1,-1.419299960E0,1.846131089E1
1.260526176E0,6.460399628E0,-5.392799854E0,-2.410099983E0,8.753721240E0
1.270532426E0,-5.230799675E0,-1.434399962E0,-1.678069878E1,1.763549319E1
1.280526176E0,-6.081799984E0,-5.482999682E-1,-1.669129944E1,1.777324959E1
1.290526176E0,-1.219900012E0,2.694999874E-1,-1.576340008E1,1.581282923E1
1.300526176E0,1.767499924E0,1.385699987E0,-1.307039928E1,1.326195905E1
1.310526176E0,1.303099990E0,2.617699862E0,-8.063499451E0,8.577321583E0
1.320540239E0,6.290999651E-1,3.983199835E0,-3.326900005E0,5.227801769E0
1.330526176E0,5.360000134E-1,5.320099831E0,-1.281799912E0,5.498524278E0
1.340526176E0,1.411599994E0,7.069200039E0,-6.550999880E-1,7.238463907E0
1.350526176E0,1.717599988E0,8.445300102E0,-3.784999847E-1,8.626500204E0
1.360526176E0,1.530799985E0,9.289999962E0,-5.475999713E-1,9.431188346E0
1.370537114E0,1.245399952E0,9.514100075E0,-5.396999717E-1,9.610431693E0
1.380526176E0,1.159500003E0,9.528699875E0,-6.617999673E-1,9.621774304E0
1.390526176E0,1.116400003E0,9.716300011E0,-7.699999809E-1,9.810491060E0
1.400526176E0,1.242699981E0,9.900400162E0,-4.754999876E-1,9.989410736E0
1.410526176E0,1.330600023E0,1.007139969E1,8.909999579E-2,1.015930740E1
1.420538676E0,1.425999999E0,1.025959969E1,6.071999669E-1,1.037600855E1
1.430526176E0,1.633499980E0,1.056400013E1,1.830299973E0,1.084511037E1
1.440530864E0,1.772399902E0,1.072049999E1,2.317399979E0,1.111039442E1
1.450526176E0,1.820499897E0,1.048499966E1,1.752399921E0,1.078519092E1
1.460526176E0,1.903999925E0,1.032889938E1,1.296700001E0,1.058266550E1
1.470527739E0,2.073299885E0,1.027199936E1,1.316499949E0,1.056152050E1
1.480526176E0,2.024800062E0,1.022609997E1,1.059100032E0,1.047829322E1
1.490526176E0,1.965599895E0,1.023989964E1,8.690999746E-1,1.046300446E1
1.500526176E0,1.788800001E0,1.023489952E1,4.910999835E-1,1.040164183E1
1.510526176E0,1.574199915E0,1.023999977E1,-4.600000009E-2,1.036039655E1
1.520538676E0,1.383000016E0,1.023549938E1,-3.689000010E-1,1.033509670E1
