"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.465657820E0,-1.995099902E0,2.958400011E0,9.727999568E-1,3.698498885E0
2.475657820E0,-2.201499939E0,2.811499834E0,5.992999673E-1,3.620813962E0
2.485657820E0,-2.369099855E0,2.772099972E0,2.854000032E-1,3.657680350E0
2.495657820E0,-2.379799843E0,2.861099958E0,-5.629999936E-2,3.721896016E0
2.505657820E0,-2.244999886E0,3.010099888E0,-2.468999922E-1,3.763201486E0
2.515659383E0,-2.075099945E0,3.090299845E0,-3.531000018E-1,3.739073752E0
2.525657820E0,-1.843899965E0,2.982100010E0,-2.162999958E-1,3.512787104E0
2.535657820E0,-1.592399955E0,2.723899841E0,2.529000044E-1,3.165331953E0
2.545657820E0,-1.476400018E0,2.441499949E0,5.903999805E-1,2.913631951E0
2.555657820E0,-1.472299933E0,2.105599880E0,7.220000029E-1,2.668801595E0
2.565657820E0,-1.616099954E0,1.727199912E0,6.155999899E-1,2.444168968E0
2.575657820E0,-1.845600009E0,1.377900004E0,3.978999853E-1,2.337342982E0
2.585657820E0,-1.803299904E0,1.258499980E0,3.035999835E-1,2.219884162E0
2.595657820E0,-1.714100003E0,1.302500010E0,3.836999834E-1,2.186748905E0
2.605657820E0,-1.589599967E0,1.440500021E0,6.195999980E-1,2.232884351E0
2.615657820E0,-1.490199924E0,1.591499925E0,7.947999835E-1,2.320619494E0
2.625701570E0,-1.260100007E0,1.679299951E0,7.448999882E-1,2.227728966E0
2.635657820E0,-1.090399981E0,1.707199931E0,3.840999901E-1,2.061804192E0
2.645657820E0,-1.030399919E0,1.539799929E0,-6.309999526E-2,1.853831012E0
2.655657820E0,-9.350000024E-1,1.116099954E0,-3.202999830E-1,1.490803874E0
2.665657820E0,-6.381999850E-1,6.053999662E-1,-1.872999966E-1,8.993829155E-1
2.675657820E0,-9.160000086E-2,1.171000004E-1,4.657999873E-1,4.889505071E-1
2.685657820E0,5.577999949E-1,-3.208000064E-1,1.166700006E0,1.332382220E0
2.695657820E0,1.300499916E0,-7.214999795E-1,1.842399955E0,2.367762624E0
2.705657820E0,1.742699981E0,-1.088899970E0,2.372999907E0,3.139081860E0
2.715657820E0,1.892899990E0,-1.347499967E0,2.639299870E0,3.516351850E0
2.725657820E0,1.673200011E0,-1.614199996E0,2.779399872E0,3.623576072E0
2.735657820E0,1.194800019E0,-1.903599977E0,2.872900009E0,3.647573772E0
2.745657820E0,5.550999641E-1,-2.003399849E0,2.875000000E0,3.547868645E0
2.755657820E0,2.358999997E-1,-1.916999936E0,2.580999851E0,3.223677682E0
2.765657820E0,2.113000005E-1,-1.719599962E0,1.998600006E0,2.645009207E0
2.775657820E0,6.155999899E-1,-1.538999915E0,1.455599904E0,2.205959013E0
2.785657820E0,1.126399994E0,-1.339999914E0,1.194599986E0,2.119303150E0
2.795657820E0,1.450699925E0,-1.108600020E0,1.202299953E0,2.186103715E0
2.805657820E0,1.651999950E0,-8.685999513E-1,1.363399982E0,2.311369556E0
2.815657820E0,1.826699972E0,-5.931000113E-1,1.618199944E0,2.511408265E0
2.825657820E0,1.739799976E0,-2.360000014E-1,1.953299999E0,2.626400740E0
2.835657820E0,1.099499941E0,4.339999706E-2,2.127500057E0,2.395211927E0
2.845657820E0,3.339999914E-1,1.181999967E-1,1.995199919E0,2.026413075E0
2.855657820E0,-1.775999963E-1,1.283999979E-1,1.443399906E0,1.459942330E0
2.865657820E0,-4.434999824E-1,-5.049999803E-2,6.298999786E-1,7.720210277E-1
2.875657820E0,-5.442999601E-1,-4.363999963E-1,-8.619999886E-2,7.029493888E-1
2.885657820E0,-4.449999928E-1,-7.426999807E-1,-4.912999868E-1,9.954918041E-1
2.895657820E0,-2.274999917E-1,-9.492999911E-1,-8.254999518E-1,1.278427507E0
2.905657820E0,1.530999988E-1,-1.067099929E0,-1.016199946E0,1.481487158E0
2.915657820E0,5.536000133E-1,-1.156700015E0,-1.008999944E0,1.631719579E0
2.925657820E0,8.326999545E-1,-1.210799932E0,-8.606999516E-1,1.703006194E0
2.935657820E0,1.001199961E0,-1.280499935E0,-6.826999784E-1,1.762997648E0
2.945657820E0,1.005100012E0,-1.325699925E0,-4.992999732E-1,1.736953307E0
2.955657820E0,6.723999977E-1,-1.394099951E0,-4.913999736E-1,1.623918213E0
2.965657820E0,2.348999977E-1,-1.355199933E0,-6.340999603E-1,1.514538751E0
2.975657820E0,-9.730000049E-2,-1.155699968E0,-8.011999726E-1,1.409620908E0
